game_pk,at_bat_number,pitch_in_pa,pitch_in_game,batter,home_team,away_team,pitch_type,pitch_type_idx,stand,batter_hand_idx,prev_pitch_type,prev_pitch_idx,prev_pitch_result,prev_pitch_result_idx,balls,strikes,outs_when_up,inning,is_top_inning,on_1b_flag,on_2b_flag,on_3b_flag,score_diff_pov
776779,37,1,66,669326,LAA,LAD,FF,2,R,1,FF,3,ball,1,1,0,0,5,0,0,0,0,-2
776779,37,2,67,669326,LAA,LAD,CU,0,R,1,FF,3,foul,3,1,1,0,5,0,0,0,0,-2
776779,38,0,68,687263,LAA,LAD,SI,4,R,1,START,0,START,0,0,0,0,5,0,1,0,0,-2
776779,38,1,69,687263,LAA,LAD,SI,4,R,1,SI,5,foul,3,0,1,0,5,0,1,0,0,-2
776779,38,2,70,687263,LAA,LAD,FF,2,R,1,SI,5,foul,3,0,2,0,5,0,1,0,0,-2
776779,38,3,71,687263,LAA,LAD,FS,3,R,1,FF,3,ball,1,1,2,0,5,0,1,0,0,-2
776779,38,4,72,687263,LAA,LAD,FS,3,R,1,FS,4,ball,1,2,2,0,5,0,1,0,0,-2
776779,38,5,73,687263,LAA,LAD,CU,0,R,1,FS,4,foul,3,2,2,0,5,0,1,0,0,-2
776779,39,0,74,694384,LAA,LAD,FS,3,L,0,START,0,START,0,0,0,0,5,0,1,0,1,-2
776779,39,1,75,694384,LAA,LAD,FS,3,L,0,FS,4,called_strike,2,0,1,0,5,0,1,0,1,-2
776779,39,2,76,694384,LAA,LAD,FF,2,L,0,FS,4,foul,3,0,2,0,5,0,1,0,1,-2
776779,40,0,77,545361,LAA,LAD,FF,2,R,1,START,0,START,0,0,0,0,5,0,1,1,1,-2
776779,40,1,78,545361,LAA,LAD,FS,3,R,1,FF,3,ball,1,1,0,0,5,0,1,1,1,-2
776779,40,2,79,545361,LAA,LAD,FF,2,R,1,FS,4,swinging_strike,4,1,1,0,5,0,1,1,1,-2
776779,40,3,80,545361,LAA,LAD,FS,3,R,1,FF,3,swinging_strike,4,1,2,0,5,0,1,1,1,-2
776779,40,4,81,545361,LAA,LAD,FS,3,R,1,FS,4,foul,3,1,2,0,5,0,1,1,1,-2
776779,41,0,82,621493,LAA,LAD,FC,1,R,1,START,0,START,0,0,0,0,5,0,1,1,0,-4
776779,41,1,83,621493,LAA,LAD,FS,3,R,1,FC,2,foul,3,0,1,0,5,0,1,1,0,-4
776779,41,2,84,621493,LAA,LAD,FF,2,R,1,FS,4,ball,1,1,1,0,5,0,1,1,0,-4
776779,41,3,85,621493,LAA,LAD,SL,5,R,1,FF,3,called_strike,2,1,2,0,5,0,1,1,0,-4
776779,41,4,86,621493,LAA,LAD,FS,3,R,1,SL,6,foul,3,1,2,0,5,0,1,1,0,-4
776779,42,0,87,660162,LAA,LAD,FS,3,L,0,START,0,START,0,0,0,1,5,0,1,0,1,-4
776779,42,1,88,660162,LAA,LAD,FS,3,L,0,FS,4,ball,1,1,0,1,5,0,1,0,1,-4
776779,42,2,89,660162,LAA,LAD,FF,2,L,0,FS,4,foul,3,1,1,1,5,0,1,0,1,-4
776779,42,3,90,660162,LAA,LAD,FS,3,L,0,FF,3,foul,3,1,2,1,5,0,1,0,1,-4
776779,43,0,91,672569,LAA,LAD,FS,3,L,0,START,0,START,0,0,0,1,5,0,1,0,1,-5
776779,43,1,92,672569,LAA,LAD,FF,2,L,0,FS,4,called_strike,2,0,1,1,5,0,1,0,1,-5
776779,43,2,93,672569,LAA,LAD,FS,3,L,0,FF,3,called_strike,2,0,2,1,5,0,1,0,1,-5
776779,44,0,94,650859,LAA,LAD,CU,0,L,0,START,0,START,0,0,0,2,5,0,0,1,0,-6
776779,44,1,95,650859,LAA,LAD,FC,1,L,0,CU,1,ball,1,1,0,2,5,0,0,1,0,-6
776779,44,2,96,650859,LAA,LAD,FF,2,L,0,FC,2,ball,1,2,0,2,5,0,0,1,0,-6
776779,44,3,97,650859,LAA,LAD,FF,2,L,0,FF,3,ball,1,3,0,2,5,0,0,1,0,-6
776779,44,4,98,650859,LAA,LAD,FC,1,L,0,FF,3,called_strike,2,3,1,2,5,0,0,1,0,-6
776889,5,0,0,650490,TB,LAD,FF,2,R,1,START,0,START,0,0,0,0,1,0,0,0,0,0
776889,5,1,1,650490,TB,LAD,FF,2,R,1,FF,3,ball,1,1,0,0,1,0,0,0,0,0
776889,5,2,2,650490,TB,LAD,SI,4,R,1,FF,3,called_strike,2,1,1,0,1,0,0,0,0,0
776889,5,3,3,650490,TB,LAD,FF,2,R,1,SI,5,called_strike,2,1,2,0,1,0,0,0,0,0
776889,5,4,4,650490,TB,LAD,FS,3,R,1,FF,3,ball,1,2,2,0,1,0,0,0,0,0
776889,6,0,5,664040,TB,LAD,FF,2,L,0,START,0,START,0,0,0,1,1,0,0,0,0,0
776889,6,1,6,664040,TB,LAD,FS,3,L,0,FF,3,called_strike,2,0,1,1,1,0,0,0,0,0
776889,7,0,7,691406,TB,LAD,FF,2,R,1,START,0,START,0,0,0,1,1,0,1,0,0,0
776889,7,1,8,691406,TB,LAD,CU,0,R,1,FF,3,called_strike,2,0,1,1,1,0,1,0,0,0
776889,7,2,9,691406,TB,LAD,FF,2,R,1,CU,1,swinging_strike,4,0,2,1,1,0,1,0,0,0
776889,8,0,10,666139,TB,LAD,FF,2,L,0,START,0,START,0,0,0,2,1,0,1,0,0,0
776889,8,1,11,666139,TB,LAD,FF,2,L,0,FF,3,foul,3,0,1,2,1,0,1,0,0,0
776889,8,2,12,666139,TB,LAD,FF,2,L,0,FF,3,ball,1,1,1,2,1,0,1,0,0,0
776889,8,3,13,666139,TB,LAD,FF,2,L,0,FF,3,swinging_strike,4,1,2,2,1,0,1,0,0,0
776889,13,0,14,673490,TB,LAD,FF,2,R,1,START,0,START,0,0,0,0,2,0,0,0,0,0
776889,13,1,15,673490,TB,LAD,CU,0,R,1,FF,3,called_strike,2,0,1,0,2,0,0,0,0,0
776889,13,2,16,673490,TB,LAD,FF,2,R,1,CU,1,foul,3,0,2,0,2,0,0,0,0,0
776889,13,3,17,673490,TB,LAD,FS,3,R,1,FF,3,foul,3,0,2,0,2,0,0,0,0,0
776889,14,0,18,676439,TB,LAD,CU,0,L,0,START,0,START,0,0,0,1,2,0,0,0,0,0
776889,14,1,19,676439,TB,LAD,FF,2,L,0,CU,1,ball,1,1,0,1,2,0,0,0,0,0
776889,14,2,20,676439,TB,LAD,CU,0,L,0,FF,3,ball,1,2,0,1,2,0,0,0,0,0
776889,14,3,21,676439,TB,LAD,FS,3,L,0,CU,1,called_strike,2,2,1,1,2,0,0,0,0,0
776889,14,4,22,676439,TB,LAD,FF,2,L,0,FS,4,ball,1,3,1,1,2,0,0,0,0,0
776889,14,5,23,676439,TB,LAD,FC,1,L,0,FF,3,foul,3,3,2,1,2,0,0,0,0,0
776889,14,6,24,676439,TB,LAD,FF,2,L,0,FC,2,foul,3,3,2,1,2,0,0,0,0,0
776889,15,0,25,663968,TB,LAD,FF,2,L,0,START,0,START,0,0,0,1,2,0,1,0,0,0
776889,15,1,26,663968,TB,LAD,CU,0,L,0,FF,3,foul,3,0,1,1,2,0,1,0,0,0
776889,16,0,27,676356,TB,LAD,FF,2,R,1,START,0,START,0,0,0,2,2,0,1,0,0,0
776889,16,1,28,676356,TB,LAD,FF,2,R,1,FF,3,called_strike,2,0,1,2,2,0,0,1,0,0
776889,16,2,29,676356,TB,LAD,FS,3,R,1,FF,3,ball,1,1,1,2,2,0,0,1,0,0
776889,16,3,30,676356,TB,LAD,FC,1,R,1,FS,4,ball,1,2,1,2,2,0,0,1,0,0
776889,16,4,31,676356,TB,LAD,FF,2,R,1,FC,2,foul,3,2,2,2,2,0,0,1,0,0
776889,16,5,32,676356,TB,LAD,CU,0,R,1,FF,3,foul,3,2,2,2,2,0,0,1,0,0
776889,16,6,33,676356,TB,LAD,SI,4,R,1,CU,1,ball,1,3,2,2,2,0,0,1,0,0
776889,16,7,34,676356,TB,LAD,FS,3,R,1,SI,5,foul,3,3,2,2,2,0,0,1,0,0
776889,20,0,35,670764,TB,LAD,FF,2,L,0,START,0,START,0,0,0,0,3,0,0,0,0,0
776889,20,1,36,670764,TB,LAD,FF,2,L,0,FF,3,called_strike,2,0,1,0,3,0,0,0,0,0
776889,20,2,37,670764,TB,LAD,FC,1,L,0,FF,3,foul,3,0,2,0,3,0,0,0,0,0
776889,20,3,38,670764,TB,LAD,FS,3,L,0,FC,2,foul,3,0,2,0,3,0,0,0,0,0
776889,21,0,39,650490,TB,LAD,CU,0,R,1,START,0,START,0,0,0,1,3,0,0,0,0,0
776889,21,1,40,650490,TB,LAD,SI,4,R,1,CU,1,called_strike,2,0,1,1,3,0,0,0,0,0
776889,21,2,41,650490,TB,LAD,SI,4,R,1,SI,5,ball,1,1,1,1,3,0,0,0,0,0
776889,21,3,42,650490,TB,LAD,SL,5,R,1,SI,5,ball,1,2,1,1,3,0,0,0,0,0
776889,21,4,43,650490,TB,LAD,FS,3,R,1,SL,6,called_strike,2,2,2,1,3,0,0,0,0,0
776889,22,0,44,664040,TB,LAD,FS,3,L,0,START,0,START,0,0,0,2,3,0,0,0,0,0
776889,22,1,45,664040,TB,LAD,FF,2,L,0,FS,4,ball,1,1,0,2,3,0,0,0,0,0
776889,27,0,46,691406,TB,LAD,FF,2,R,1,START,0,START,0,0,0,0,4,0,0,0,0,0
776889,28,0,47,666139,TB,LAD,FF,2,L,0,START,0,START,0,0,0,0,4,0,1,0,0,0
776889,28,1,48,666139,TB,LAD,FS,3,L,0,FF,3,called_strike,2,0,1,0,4,0,1,0,0,0
776889,29,0,49,673490,TB,LAD,CU,0,R,1,START,0,START,0,0,0,1,4,0,1,0,0,0
776889,29,1,50,673490,TB,LAD,SI,4,R,1,CU,1,called_strike,2,0,1,1,4,0,1,0,0,0
776889,29,2,51,673490,TB,LAD,SI,4,R,1,SI,5,ball,1,1,1,1,4,0,1,0,0,0
776889,29,3,52,673490,TB,LAD,FS,3,R,1,SI,5,foul,3,1,2,1,4,0,1,0,0,0
776889,30,0,53,676439,TB,LAD,FS,3,L,0,START,0,START,0,0,0,2,4,0,1,0,0,0
776889,30,1,54,676439,TB,LAD,FF,2,L,0,FS,4,ball,1,1,0,2,4,0,1,0,0,0
776889,30,2,55,676439,TB,LAD,CU,0,L,0,FF,3,foul,3,1,1,2,4,0,1,0,0,0
776889,30,3,56,676439,TB,LAD,FC,1,L,0,CU,1,ball,1,2,1,2,4,0,1,0,0,0
776889,30,4,57,676439,TB,LAD,SL,5,L,0,FC,2,foul,3,2,2,2,4,0,1,0,0,0
776889,36,0,58,663968,TB,LAD,CU,0,L,0,START,0,START,0,0,0,0,5,0,0,0,0,0
776889,36,1,59,663968,TB,LAD,CU,0,L,0,CU,1,ball,1,1,0,0,5,0,0,0,0,0
776889,36,2,60,663968,TB,LAD,FF,2,L,0,CU,1,ball,1,2,0,0,5,0,0,0,0,0
776889,36,3,61,663968,TB,LAD,FF,2,L,0,FF,3,ball,1,3,0,0,5,0,0,0,0,0
776889,36,4,62,663968,TB,LAD,FC,1,L,0,FF,3,called_strike,2,3,1,0,5,0,0,0,0,0
776889,37,0,63,676356,TB,LAD,SI,4,R,1,START,0,START,0,0,0,0,5,0,1,0,0,0
776889,37,1,64,676356,TB,LAD,FF,2,R,1,SI,5,foul,3,0,1,0,5,0,1,0,0,0
776889,37,2,65,676356,TB,LAD,FC,1,R,1,FF,3,ball,1,1,1,0,5,0,1,0,0,0
776889,38,0,66,670764,TB,LAD,FF,2,L,0,START,0,START,0,0,0,1,5,0,1,0,0,0
776889,39,0,67,650490,TB,LAD,SI,4,R,1,START,0,START,0,0,0,1,5,0,1,0,1,0
776889,39,1,68,650490,TB,LAD,FC,1,R,1,SI,5,ball,1,1,0,1,5,0,1,0,1,0
776889,39,2,69,650490,TB,LAD,SI,4,R,1,FC,2,foul,3,1,1,1,5,0,1,0,1,0
776889,39,3,70,650490,TB,LAD,FS,3,R,1,SI,5,ball,1,2,1,1,5,0,1,0,1,0
776889,40,0,71,664040,TB,LAD,CU,0,L,0,START,0,START,0,0,0,2,5,0,1,0,1,0
776889,40,1,72,664040,TB,LAD,FF,2,L,0,CU,1,foul,3,0,1,2,5,0,1,0,1,0
776889,40,2,73,664040,TB,LAD,FC,1,L,0,FF,3,ball,1,1,1,2,5,0,1,0,1,0
776889,40,3,74,664040,TB,LAD,FS,3,L,0,FC,2,foul,3,1,2,2,5,0,1,0,1,0
776889,40,4,75,664040,TB,LAD,FF,2,L,0,FS,4,foul,3,1,2,2,5,0,1,0,1,0
776889,40,5,76,664040,TB,LAD,FS,3,L,0,FF,3,foul,3,1,2,2,5,0,1,0,1,0
776889,47,0,77,691406,TB,LAD,SI,4,R,1,START,0,START,0,0,0,0,6,0,0,0,0,1
776889,47,1,78,691406,TB,LAD,FS,3,R,1,SI,5,foul,3,0,1,0,6,0,0,0,0,1
776889,47,2,79,691406,TB,LAD,FS,3,R,1,FS,4,foul,3,0,2,0,6,0,0,0,0,1
776889,47,3,80,691406,TB,LAD,FS,3,R,1,FS,4,ball,1,1,2,0,6,0,0,0,0,1
776889,48,0,81,666139,TB,LAD,FF,2,L,0,START,0,START,0,0,0,1,6,0,0,0,0,1
776889,48,1,82,666139,TB,LAD,FF,2,L,0,FF,3,called_strike,2,0,1,1,6,0,0,0,0,1
776889,48,2,83,666139,TB,LAD,FF,2,L,0,FF,3,swinging_strike,4,0,2,1,6,0,0,0,0,1
776889,48,3,84,666139,TB,LAD,CU,0,L,0,FF,3,ball,1,1,2,1,6,0,0,0,0,1
776889,49,0,85,673490,TB,LAD,FF,2,R,1,START,0,START,0,0,0,2,6,0,0,0,0,1
776889,49,1,86,673490,TB,LAD,FC,1,R,1,FF,3,ball,1,1,0,2,6,0,0,0,0,1
776889,49,2,87,673490,TB,LAD,FC,1,R,1,FC,2,ball,1,2,0,2,6,0,0,0,0,1
776967,6,0,0,670770,CIN,LAD,FF,2,L,0,START,0,START,0,0,0,0,1,0,0,0,0,1
776967,6,1,1,670770,CIN,LAD,FS,3,L,0,FF,3,called_strike,2,0,1,0,1,0,0,0,0,1
776967,6,2,2,670770,CIN,LAD,FS,3,L,0,FS,4,swinging_strike,4,0,2,0,1,0,0,0,0,1
776967,6,3,3,670770,CIN,LAD,CU,0,L,0,FS,4,ball,1,1,2,0,1,0,0,0,0,1
776967,7,0,4,680574,CIN,LAD,SI,4,R,1,START,0,START,0,0,0,1,1,0,0,0,0,1
776967,7,1,5,680574,CIN,LAD,SL,5,R,1,SI,5,swinging_strike,4,0,1,1,1,0,0,0,0,1
776967,7,2,6,680574,CIN,LAD,SI,4,R,1,SL,6,ball,1,1,1,1,1,0,0,0,0,1
776967,8,0,7,682829,CIN,LAD,FS,3,L,0,START,0,START,0,0,0,1,1,0,1,0,0,1
776967,8,1,8,682829,CIN,LAD,FS,3,L,0,FS,4,foul,3,0,1,1,1,0,1,0,0,1
776967,8,2,9,682829,CIN,LAD,FC,1,L,0,FS,4,ball,1,1,1,1,1,0,1,0,0,1
776967,8,3,10,682829,CIN,LAD,CU,0,L,0,FC,2,ball,1,2,1,1,1,0,1,0,0,1
776967,8,4,11,682829,CIN,LAD,FF,2,L,0,CU,1,ball,1,3,1,1,1,0,1,0,0,1
776967,8,5,12,682829,CIN,LAD,FS,3,L,0,FF,3,called_strike,2,3,2,1,1,0,1,0,0,1
776967,8,6,13,682829,CIN,LAD,CU,0,L,0,FS,4,foul,3,3,2,1,1,0,1,0,0,1
776967,9,0,14,669720,CIN,LAD,SL,5,R,1,START,0,START,0,0,0,1,1,0,1,1,0,1
776967,9,1,15,669720,CIN,LAD,FF,2,R,1,SL,6,swinging_strike,4,0,1,1,1,0,1,1,0,1
776967,9,2,16,669720,CIN,LAD,FS,3,R,1,FF,3,called_strike,2,0,2,1,1,0,1,1,0,1
776967,9,3,17,669720,CIN,LAD,CU,0,R,1,FS,4,ball,1,1,2,1,1,0,1,1,0,1
776967,10,0,18,666158,CIN,LAD,FF,2,L,0,START,0,START,0,0,0,1,1,0,1,1,1,1
776967,10,1,19,666158,CIN,LAD,FC,1,L,0,FF,3,called_strike,2,0,1,1,1,0,1,1,1,1
776967,11,0,20,668715,CIN,LAD,SI,4,R,1,START,0,START,0,0,0,2,1,0,0,1,1,0
776967,16,0,21,663886,CIN,LAD,FF,2,R,1,START,0,START,0,0,0,0,2,0,0,0,0,0
776967,16,1,22,663886,CIN,LAD,SI,4,R,1,FF,3,ball,1,1,0,0,2,0,0,0,0,0
776967,16,2,23,663886,CIN,LAD,SI,4,R,1,SI,5,foul,3,1,1,0,2,0,0,0,0,0
776967,16,3,24,663886,CIN,LAD,FF,2,R,1,SI,5,swinging_strike,4,1,2,0,2,0,0,0,0,0
776967,17,0,25,666181,CIN,LAD,CU,0,L,0,START,0,START,0,0,0,1,2,0,0,0,0,0
776967,17,1,26,666181,CIN,LAD,FF,2,L,0,CU,1,ball,1,1,0,1,2,0,0,0,0,0
776967,17,2,27,666181,CIN,LAD,FS,3,L,0,FF,3,foul,3,1,1,1,2,0,0,0,0,0
776967,17,3,28,666181,CIN,LAD,FF,2,L,0,FS,4,swinging_strike,4,1,2,1,2,0,0,0,0,0
776967,18,0,29,682622,CIN,LAD,SI,4,R,1,START,0,START,0,0,0,2,2,0,0,0,0,0
776967,22,0,30,670770,CIN,LAD,FF,2,L,0,START,0,START,0,0,0,0,3,0,0,0,0,0
776967,22,1,31,670770,CIN,LAD,FF,2,L,0,FF,3,foul,3,0,1,0,3,0,0,0,0,0
776967,23,0,32,680574,CIN,LAD,SI,4,R,1,START,0,START,0,0,0,0,3,0,0,1,0,0
776967,23,1,33,680574,CIN,LAD,FS,3,R,1,SI,5,swinging_strike,4,0,1,0,3,0,0,1,0,0
776967,23,2,34,680574,CIN,LAD,FF,2,R,1,FS,4,ball,1,1,1,0,3,0,0,1,0,0
776967,23,3,35,680574,CIN,LAD,FS,3,R,1,FF,3,foul,3,1,2,0,3,0,0,1,0,0
776967,23,4,36,680574,CIN,LAD,CU,0,R,1,FS,4,ball,1,2,2,0,3,0,0,1,0,0
776967,24,0,37,682829,CIN,LAD,CU,0,L,0,START,0,START,0,0,0,1,3,0,0,1,0,0
776967,24,1,38,682829,CIN,LAD,FC,1,L,0,CU,1,called_strike,2,0,1,1,3,0,0,1,0,0
776967,25,0,39,669720,CIN,LAD,FF,2,R,1,START,0,START,0,0,0,1,3,0,1,0,1,0
776967,25,1,40,669720,CIN,LAD,FS,3,R,1,FF,3,called_strike,2,0,1,1,3,0,1,0,1,0
776967,25,2,41,669720,CIN,LAD,FS,3,R,1,FS,4,swinging_strike,4,0,2,1,3,0,1,0,1,0
776967,26,0,42,666158,CIN,LAD,CU,0,L,0,START,0,START,0,0,0,2,3,0,1,0,1,0
776967,26,1,43,666158,CIN,LAD,FF,2,L,0,CU,1,ball,1,1,0,2,3,0,1,0,1,0
776967,26,2,44,666158,CIN,LAD,FS,3,L,0,FF,3,called_strike,2,1,1,2,3,0,0,1,1,0
776967,26,3,45,666158,CIN,LAD,FC,1,L,0,FS,4,ball,1,2,1,2,3,0,0,1,1,0
776967,31,0,46,668715,CIN,LAD,FF,2,R,1,START,0,START,0,0,0,0,4,0,0,0,0,0
776967,31,1,47,668715,CIN,LAD,FS,3,R,1,FF,3,called_strike,2,0,1,0,4,0,0,0,0,0
776967,31,2,48,668715,CIN,LAD,FS,3,R,1,FS,4,ball,1,1,1,0,4,0,0,0,0,0
776967,31,3,49,668715,CIN,LAD,FF,2,R,1,FS,4,ball,1,2,1,0,4,0,0,0,0,0
776967,31,4,50,668715,CIN,LAD,CU,0,R,1,FF,3,ball,1,3,1,0,4,0,0,0,0,0
776967,31,5,51,668715,CIN,LAD,FF,2,R,1,CU,1,called_strike,2,3,2,0,4,0,0,0,0,0
776967,32,0,52,663886,CIN,LAD,FC,1,R,1,START,0,START,0,0,0,1,4,0,0,0,0,0
776967,32,1,53,663886,CIN,LAD,FF,2,R,1,FC,2,ball,1,1,0,1,4,0,0,0,0,0
776967,32,2,54,663886,CIN,LAD,FS,3,R,1,FF,3,called_strike,2,1,1,1,4,0,0,0,0,0
776967,32,3,55,663886,CIN,LAD,FF,2,R,1,FS,4,called_strike,2,1,2,1,4,0,0,0,0,0
776967,32,4,56,663886,CIN,LAD,CU,0,R,1,FF,3,ball,1,2,2,1,4,0,0,0,0,0
776967,32,5,57,663886,CIN,LAD,FF,2,R,1,CU,1,ball,1,3,2,1,4,0,0,0,0,0
776967,32,6,58,663886,CIN,LAD,SI,4,R,1,FF,3,foul,3,3,2,1,4,0,0,0,0,0
776967,33,0,59,666181,CIN,LAD,FC,1,L,0,START,0,START,0,0,0,2,4,0,0,0,0,0
776967,33,1,60,666181,CIN,LAD,FS,3,L,0,FC,2,foul,3,0,1,2,4,0,0,0,0,0
776967,33,2,61,666181,CIN,LAD,FS,3,L,0,FS,4,ball,1,1,1,2,4,0,0,0,0,0
776967,33,3,62,666181,CIN,LAD,FF,2,L,0,FS,4,ball,1,2,1,2,4,0,0,0,0,0
776967,40,0,63,682622,CIN,LAD,SI,4,R,1,START,0,START,0,0,0,0,5,0,0,0,0,2
776967,41,0,64,670770,CIN,LAD,FF,2,L,0,START,0,START,0,0,0,1,5,0,0,0,0,2
776967,41,1,65,670770,CIN,LAD,FF,2,L,0,FF,3,called_strike,2,0,1,1,5,0,0,0,0,2
776967,42,0,66,680574,CIN,LAD,CU,0,R,1,START,0,START,0,0,0,2,5,0,0,0,0,2
776967,42,1,67,680574,CIN,LAD,FF,2,R,1,CU,1,called_strike,2,0,1,2,5,0,0,0,0,2
776967,42,2,68,680574,CIN,LAD,FS,3,R,1,FF,3,ball,1,1,1,2,5,0,0,0,0,2
776967,42,3,69,680574,CIN,LAD,FF,2,R,1,FS,4,ball,1,2,1,2,5,0,0,0,0,2
776967,42,4,70,680574,CIN,LAD,FC,1,R,1,FF,3,foul,3,2,2,2,5,0,0,0,0,2
776967,48,0,71,682829,CIN,LAD,FF,2,L,0,START,0,START,0,0,0,0,6,0,0,0,0,2
776967,48,1,72,682829,CIN,LAD,FS,3,L,0,FF,3,swinging_strike,4,0,1,0,6,0,0,0,0,2
776967,48,2,73,682829,CIN,LAD,FF,2,L,0,FS,4,swinging_strike,4,0,2,0,6,0,0,0,0,2
776967,48,3,74,682829,CIN,LAD,SI,4,L,0,FF,3,ball,1,1,2,0,6,0,0,0,0,2
776967,48,4,75,682829,CIN,LAD,SI,4,L,0,SI,5,ball,1,2,2,0,6,0,0,0,0,2
776967,49,0,76,669720,CIN,LAD,FC,1,R,1,START,0,START,0,0,0,1,6,0,0,0,0,2
776967,49,1,77,669720,CIN,LAD,SI,4,R,1,FC,2,foul,3,0,1,1,6,0,0,0,0,2
776967,50,0,78,666158,CIN,LAD,FF,2,L,0,START,0,START,0,0,0,2,6,0,0,0,0,2
776967,50,1,79,666158,CIN,LAD,SI,4,L,0,FF,3,foul,3,0,1,2,6,0,0,0,0,2
776967,50,2,80,666158,CIN,LAD,FC,1,L,0,SI,5,ball,1,1,1,2,6,0,0,0,0,2
776967,50,3,81,666158,CIN,LAD,FF,2,L,0,FC,2,ball,1,2,1,2,6,0,0,0,0,2
776967,50,4,82,666158,CIN,LAD,FS,3,L,0,FF,3,foul,3,2,2,2,6,0,0,0,0,2
776967,50,5,83,666158,CIN,LAD,CU,0,L,0,FS,4,ball,1,3,2,2,6,0,0,0,0,2
776967,51,0,84,668715,CIN,LAD,FS,3,R,1,START,0,START,0,0,0,2,6,0,1,0,0,2
776967,51,1,85,668715,CIN,LAD,SI,4,R,1,FS,4,ball,1,1,0,2,6,0,1,0,0,2
776967,60,0,86,663886,CIN,LAD,FF,2,R,1,START,0,START,0,0,0,0,7,0,0,0,0,4
776967,60,1,87,663886,CIN,LAD,FS,3,R,1,FF,3,called_strike,2,0,1,0,7,0,0,0,0,4
776967,60,2,88,663886,CIN,LAD,SI,4,R,1,FS,4,ball,1,1,1,0,7,0,0,0,0,4
776967,60,3,89,663886,CIN,LAD,CU,0,R,1,SI,5,ball,1,2,1,0,7,0,0,0,0,4
776967,60,4,90,663886,CIN,LAD,SI,4,R,1,CU,1,swinging_strike,4,2,2,0,7,0,0,0,0,4
776967,60,5,91,663886,CIN,LAD,FS,3,R,1,SI,5,foul,3,2,2,0,7,0,0,0,0,4
776967,61,0,92,666181,CIN,LAD,SI,4,L,0,START,0,START,0,0,0,1,7,0,0,0,0,4
776967,61,1,93,666181,CIN,LAD,CU,0,L,0,SI,5,ball,1,1,0,1,7,0,0,0,0,4
776967,61,2,94,666181,CIN,LAD,CU,0,L,0,CU,1,ball,1,2,0,1,7,0,0,0,0,4
776967,61,3,95,666181,CIN,LAD,FF,2,L,0,CU,1,swinging_strike,4,2,1,1,7,0,0,0,0,4
776967,61,4,96,666181,CIN,LAD,FS,3,L,0,FF,3,foul,3,2,2,1,7,0,0,0,0,4
776967,62,0,97,682622,CIN,LAD,SI,4,R,1,START,0,START,0,0,0,2,7,0,0,0,0,4
776967,62,1,98,682622,CIN,LAD,CU,0,R,1,SI,5,ball,1,1,0,2,7,0,0,0,0,4
776967,62,2,99,682622,CIN,LAD,SI,4,R,1,CU,1,called_strike,2,1,1,2,7,0,0,0,0,4
776967,62,3,100,682622,CIN,LAD,FC,1,R,1,SI,5,ball,1,2,1,2,7,0,0,0,0,4
777039,1,0,0,621439,LAD,MIN,FF,2,R,1,START,0,START,0,0,0,0,1,1,0,0,0,0
777039,1,1,1,621439,LAD,MIN,SI,4,R,1,FF,3,ball,1,1,0,0,1,1,0,0,0,0
777039,1,2,2,621439,LAD,MIN,FS,3,R,1,SI,5,foul,3,1,1,0,1,1,0,0,0,0
777039,1,3,3,621439,LAD,MIN,SI,4,R,1,FS,4,ball,1,2,1,0,1,1,0,0,0,0
777039,1,4,4,621439,LAD,MIN,FS,3,R,1,SI,5,foul,3,2,2,0,1,1,0,0,0,0
777039,1,5,5,621439,LAD,MIN,FS,3,R,1,FS,4,ball,1,3,2,0,1,1,0,0,0,0
777039,1,6,6,621439,LAD,MIN,FF,2,R,1,FS,4,foul,3,3,2,0,1,1,0,0,0,0
777039,2,0,7,680777,LAD,MIN,FF,2,R,1,START,0,START,0,0,0,1,1,1,0,0,0,0
777039,2,1,8,680777,LAD,MIN,SI,4,R,1,FF,3,ball,1,1,0,1,1,1,0,0,0,0
777039,2,2,9,680777,LAD,MIN,FF,2,R,1,SI,5,ball,1,2,0,1,1,1,0,0,0,0
777039,2,3,10,680777,LAD,MIN,SI,4,R,1,FF,3,foul,3,2,1,1,1,1,0,0,0,0
777039,3,0,11,650489,LAD,MIN,FF,2,L,0,START,0,START,0,0,0,2,1,1,0,0,0,0
777039,3,1,12,650489,LAD,MIN,FF,2,L,0,FF,3,ball,1,1,0,2,1,1,0,0,0,0
777039,3,2,13,650489,LAD,MIN,CU,0,L,0,FF,3,ball,1,2,0,2,1,1,0,0,0,0
777039,3,3,14,650489,LAD,MIN,CU,0,L,0,CU,1,called_strike,2,2,1,2,1,1,0,0,0,0
777039,3,4,15,650489,LAD,MIN,FS,3,L,0,CU,1,swinging_strike,4,2,2,2,1,1,0,0,0,0
777039,3,5,16,650489,LAD,MIN,FF,2,L,0,FS,4,ball,1,3,2,2,1,1,0,0,0,0
777039,7,0,17,621043,LAD,MIN,FF,2,R,1,START,0,START,0,0,0,0,2,1,0,0,0,0
777039,7,1,18,621043,LAD,MIN,FF,2,R,1,FF,3,foul,3,0,1,0,2,1,0,0,0,0
777039,7,2,19,621043,LAD,MIN,FC,1,R,1,FF,3,ball,1,1,1,0,2,1,0,0,0,0
777039,7,3,20,621043,LAD,MIN,FF,2,R,1,FC,2,ball,1,2,1,0,2,1,0,0,0,0
